text,stance,labels
#HillaryClinton apologize to #DonaldTrump 4 telling an obvious truth about him &amp; his destructive #ISIS abetting rhetoric? I think not.,against,0.0
"watch after the debate, #TedCruz will ABSOLUTELY derail #DonaldTrump and be the nominee. I've been saying this for 38294728 years 😂",against,0.0
@USER @USER yes. we are better than this. #bidenharris2020 #dumptrump,against,0.0
. @realDonaldTrump American was great until you embarrassed us all to death,against,0.0
"@USER @USER @USER @USER yeah - scared for them just as i was for those #trump rally goers in oklahoma (glad those were a handful) &amp; those who attended @USER ”protest” at #rnc2020 . if only #donaldtrump had set good example from start, he could have advised appropriately. pity he did not lead by example",against,0.0
Democratic Congressman Rocks Trump's World With Bill To Force Him To Sell His Businesses via @politicususa  YES!!!,against,0.0
"Boooooo #DonaldTrump! and Look @ #ChrisChristie #TedCruz these are your petulant children Your playground bullies, chumps playing the dozens",against,0.0
Right winger physically confronts priest in church preaching popes message on Syrian Refugees #trumpterrorist #hillaryclinton #bernie2016,against,0.0
trump’s 'full and complete' health plan promise joins a long list of unkept vows #votebluenomatterwho #voteblue2020 #teamjoe #biden2020  HTTP,against,0.0
.@realDonaldTrump @potus  good grief can't #Donald find anyone to work with him ? #Fubar,against,0.0
"#DonaldTrump going after #BillClinton is a mistake. 
It will only remind us of what #HillaryClinton had to put up with. She's a saint!",against,0.0
RT @crazymom28: @realDonaldTrump some people don't understand that cheating is just wrong!My sis has been cheating for 9 yrs on her hubby/# disgraceful,against,0.0
Ocean Sciences Article of the Day - Now you can plant a tree to offset Trump’s climate policies (Grist),against,0.0
"not sure #donaldtrump, #foxnews and his other friends have cottoned on to #joebiden or #bidenharris smart strategy for #election2020

they've realized it's better to just keep quiet, as everytime #trump opens his mouth, he loses votes outside of his base
HTTP",against,0.0
"Donald J. Trump @POTUS is doing great damage to America. Towns, cities and states throughout the U.S. are being hurt! #LockHimUp",against,0.0
"If Trump Wins on Steel, US Manufacturers Lose  via @CatoInstitute",against,0.0
"@ABC Stupid is as stupid does! Showedhis true colors; seems that he ignores that US was invaded, & plundered,not discovered",against,0.0
Russell Simmons to President Trump: 'Wake the f--- up',against,0.0
"Once @realDonaldTrump goes away, all good citizens will begin trolling @tedcruz and his crazy talk. #TedCruz #TedCruz2016 #Trump #trump2016",against,0.0
"@USER @USER @USER exactly.  a vote for @USER is a vote for trump.

#votebluenomatterwho
#votebluetosaveamerica HTTP",against,0.0
"@USER he's despicable.
every honorable american citizen, and soldier should see it and despise it..

#trumpdeathtoll95k #resist #voteblue   #votebluetosaveamerica2020
#votebiden2020 #votebluetosaveamerica  #biden #joebidenforpresident2020 #voteblue2020",against,0.0
"@Loofie68msncom2 @FaceTheNation I am praying #Trump2016 wins nomination. #Hillary2016 will beat his lying, bigoted ass. You mimic his hair?",against,0.0
@realJeffreyLord @Mediaite LOL LOL LOL HAHAHA TRUMP TV.......WHAT A FUCKIN JOKE LOL! TRUMP REALLY WANTS TO BE A DICTATOR! STATE RUN TELEVISION? SERIOUSLY? YOU LOSER!,against,0.0
#DonaldTrump going after #BillClinton is a mistake. It will only remind us of what #HillaryClinton had to put up with. #Hillary's a saint!,against,0.0
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER the desperation is palpable! you couldn't make it up (but of course trump does).

bwahaha",against,0.0
"""At least he's not Trump!"" Trump and Pence are 2 sides of the same coin and Pence is also gonna run this country to the ground.",against,0.0
Donald Trump inhaled so much air spray & started to believe he is the title holder for the United States.,against,0.0
"What does America want a TV Asshole, a Socialist, a Shrill Hag or a Drunk President?

#AwwHellSnow
#DonaldTrump
#FeelTheBern
#HillaryClinton",against,0.0
"only 61 days...4 hours...36 minutes and 10 seconds until the election!!

but who's counting, eh?

today's truths:

senate gop still refuse to pass the heroes act.

no matter what trump says...attempting to vote twice is a felony.

#voteblue2020",against,0.0
@USER panicking bc the truth is coming out? you’ve repeatedly shown us what a crass &amp; crude human being you are. everything coming out confirms what we already know. we saw your corrupt &amp; twisted behaviors even before your presidency. you’re a sick person. #biden2020,against,0.0
"The only difference between #DonaldTrump &amp; #TedCruz &lt;&gt;has some filter to lessen talk shock or insults,both dangerous for the USA #gopfail",against,0.0
"#SCOTUS will rule in favor of Obama's Immigration Executive Order, indirectly ending #TedCruz, #DonaldTrump campaign. Plain and simple.",against,0.0
"@USER @USER living in hi, many depend on #usps as private mail/shipping options cost more. we need to #saveusps, but there’s time to make other plans to make sure everyone votes &amp; that their ballots are counted~just take that fucker out of the voting equation #bidenharris2020 #fucktrump",against,0.0
@realDonaldTrump is such an idiot. He's risking way to much for something he'll never get.,against,0.0
@FoxNews @seanhannity @POTUS United States operates under perpetual bankruptcy since 1933.  Gold and silver illegally removed. Donald can NOT MAFA with private debt.,against,0.0
"RT @FashionweekNYC: """"No one respects women more than I do"""" Later says 'Such a nasty woman'  #DebateNight",against,0.0
@TeaPainUSA This is what happens when someone like Trump is given a free pass from press (was never held accountable for lies); from GOP &amp; Delegates.,against,0.0
"The only good argument that #DonaldTrump supporters can say is that ""well he's better than #Hillary or #Bernie"" Can someone say #LOWBAR .",against,0.0
@USER tate reeves also revised gun safety measures during an airborne viral pandemic @USER #trumpliesamericansdie #covid19 #covid19 #pandemic #airborneday #trumpvirus #trumpkillsus #trumpkillsseniors #trumptrain #death #evil_prevails #darwinawards #dumbpeopletown HTTP,against,0.0
It's time for citizens of the United States to rally together and demand that Donald Trump be impeached.,against,0.0
"@ChocoMetaphor i see he is wearing the nazi #uniform - beige pants, white shirt, black belt, like #Donald wears of the golf course, and like #TikiTorchers",against,0.0
@oscartistic bye have a good life #Trump2016 #Rubio2016 #Cruz2016  and i would rather vote for #Bernie2016 than #Hillary2016  hillary=idiot,against,0.0
"Donald trump is way better than ANY candidate out there. Because he's real, not a lobbyist backed puppet #Election2016",against,0.0
@USER @USER it's frustrating living in a state where @USER &amp; @USER can't get things in order because he is supported by @USER y'all only speak business soo when a company is doing bad the 1st thing they do is get rid of the leaders who stoked the fires. #voteblue,against,0.0
#DonaldTrump is absolute national security threat &amp; is dangerous for America. This is behavior of inexperienced egomaniac. #Cruz no better.,against,0.0
It's time to see our down to earth brothers &amp; sisters of #IowaCaucus unite with #TedCruz 2 stop the #TrumpTrain before it wreaks r nation!,against,0.0
@BiglyPrez Donald you did worse by getting in the with Russia Long before Obama became president of the United States you need to start your mess,against,0.0
Liberty rewritten: some poems #immigration #Poetry #politics #Donald,against,0.0
"It's a shame #DonaldTrump goes after #JebBush, #TedCruz &amp; #HillaryClinton, he shouldn't worry about what they do in their campaigns!!!",against,0.0
"#Donaldtrump demands an apology from #tedcruz for his comments about NY. Where's his apology for calling Iowans ""stupid""?  Such a hypocrite",against,0.0
@dhrxsol1234 many GOP would take #Hillary2016 over #Trump2016 - he would initiate trade wars which will devastate business &amp; destroy economy,against,0.0
#Trump2016 who wants to bang his daughter &amp; #Cruz2016 act more like 'Achmed the dead terrorist' of @jeffdunham show than POTUS potential.,against,0.0
"Updated w @daveloebsack quote: """"I am glad Dr. Peters has finally decided to stand up to Trump's disgusting remarks""""",against,0.0
"@USER @USER biden did it his own way. didn’t get into a shouting match with him. trump was a rude, insubstantial showman just as expected.",against,0.0
"i went to business school and i dont recall a ""forest managment class"" probably missed that day
#presidentialdebate2020 
#presidentialdebate 
#trump 
#biden
#debates2020 
#trumppleaseshutupsir",against,0.0
#Trump2016 #Hillary2016 Propaganda and sound bite campaigns gone too far. Americans wake up. We do not need 4 more years of puppets.,against,0.0
I love the header above the @Newsweek banner.  TRUMP is the unnatural disaster!,against,0.0
"yeah, get Bannon, Kushner and Trump out of there and we might make it",against,0.0
@USER imo they should do a sound proof glass box. one comes out answers question then in the box with music until your turn. we would really see how stupid don is #trumpmeltdown #debates2020,against,0.0
"@USER president trump’s favorability stayed flat after the rnc, as a majority of the country continues to view his handling of the covid-19 crisis negatively, a poll released sunday found. favorability among republicans dropped 4% since last week. 
#dumptrump 
HTTP",against,0.0
"we the people
deserve better
#buildbackbetter 
#votebluetosaveamerica",against,0.0
"yes, #Hillary is certainly a liar! 
But ONLY candidate that has ZERO truths in his Politifact file, either side, is #DonaldTrump 
@ShareThis",against,0.0
"does anyone else find that twitter has changed their #fbr limits since the dnc? if you are having the same issue, please rt! #resist #resisters #dumptrump #blm #era #lgbtq #bidenharristosaveamerica2020 #trumpisaliar #trumpisaracist #trumpisatraitor",against,0.0
"#growingupwithmyname People think that I'm sexist. #HillaryClinton told me, its much better than #DonaldTrump Damn! Shes so wise #imwithher",against,0.0
"@USER @USER if we can't get the race war between whites and blacks, let's try dividing the latinos and the blacks and see if that works...more hate!  trump says everybody hate each other! 😠#trumphatesamerica #biden2020",against,0.0
"RT @RodriguezHerron: So wait, guns don't need regulation but women's bodies do?  #debatenight",against,0.0
@HashtagGriswold Which 'right'? The self defined new right or conservatives who still stand against Trump?,against,0.0
"Seeing the quality of filth coming from #DonaldTrump supporters, I realize the collective IQ of the US is 34.2. Gettem, #HillaryClinton !!",against,0.0
"Mind-boggling #Rebulicandebate #DonaldTrump #TedCruz #JebBush seem fear mongers with no solutions, conservatism theory holds accountability.",against,0.0
Get we get trump outta office already,against,0.0
Apple boss Tim Cook joins Donald Trump condemnation - BBC News,against,0.0
"@realDonaldTrump has formed the ""Racistublicans"". The political party for old fat assholes. #Racistublicans  #Republicans",against,0.0
"when you vote for joe biden, you will not only be voting to remove trump, but also removing mike pompeo, steve mnuchin, ivanka, bill barr, kelly anne conway, stephen miller, and jared kushner too. #biden2020",against,0.0
#DonaldTrump struggled to remain conscious during 3-hour #GOPdebate. #Hillary remained in charge during 9-hour #Benghazi grilling. I ❤️ H!,against,0.0
"RT @ShaunKing: The more Trump smells defeat over the final days of his miserable campaign, the more desperate and dangerous he will become.",against,0.0
Pastor cautions Christian women about those Trump-loving Men of the Christian Right&#8212;and he NAILS it,against,0.0
"@sallybmccarty @LadyLibertyInEx @carolepheart @Kenfriend5 @ThereseOSulliv2 @RealJamesWoods @realDonaldTrump Oh, let me guess bubble brain, that makes him President Donald Trump, 45th president of the United States of America 🇺🇸",against,0.0
"watching the presidential debate is making my head hurt. it's like one big wrinkled up orange baby won't stop  crying over two adults trying to talk politics.
#presidentialdebate2020 #theginmagaisgodawful #trumpisabigorangebaby #noyouretheliar",against,0.0
@realDonaldTrump @ReillyCarole So he can outsource all our manufacturing to Mexico and China like he does his line. #hypocrite,against,0.0
@realDonaldTrump I know you are the best candidate. You are the only one who can #MakeAmericaGreatAgain #RestoreOurRepublic,against,0.0
@USER @USER @USER @USER yup i’m a trump voter and trump stunk,against,0.0
"how am i just now finding this account?! what a fabulous way to end a very difficult day. good night, twitter. #votebluetosaveamerica 🌊 HTTP",against,0.0
"My meeting with Donald Trump: A damaged, pathetic personality — whose obvious impairment has only gotten worse",against,0.0
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER thank you for the mention wizzard, i appreciate you thinking of me with these wonderful people! it's time to take back the wh and congress! 💜🕊🌊 #voteblue2020 HTTP",against,0.0
"#HillaryClinton has a better chance than #BernieSanders at beating #DonaldTrump

#MartinOmalley still has a good chance of beating traffic.",against,0.0
#CorrupTrump uses Twitter to promote leaked intelligence on North Korea | MSNBC,against,0.0
"@Ba_Smith_1 @owg6973 @jondmaas @LadyNiUK @jfly @Fahrenthold @KHShan @bjorn__hell @saffship @rmoore99 @TZylawy I 1st read it as if they were paid $200 to attend. I wouldn't attend for $200 but if my kids were hungry I would, with anti-trump signs",against,0.0
"vote like your life depends on it...
because it does !!!!!  🌊🌊🌊
#votebluetosaveamerica 

#trumppandemic #trumpvirus #trumpliesaboutcoronavirus HTTP",against,0.0
@USER yes! we will rise like the pheonix from the ashes left behind by trump and his corrupt #gop,against,0.0
"Its time #DonaldTrump got called out on his ridiculous rhetoric. Now claiming #HillaryClinton killed ""hundreds of thousands of people""",against,0.0
Amy Schumer issues sarcastic apology to Trump supporters in Tampa,against,0.0
"Donald Trump retweeted this guy tonight. This Alt-Right, Pizzagate-pushing POS.",against,0.0
"please tell me he throws a baseball like me. pretty, pretty please.

#trumpisanationaldisgrace #votebluetoendthisnightmare #voteblue #wearadamnmask #wearamask 

HTTP",against,0.0
"i also feel for hunter, who lost his mom at a very young age and grew up in the shadow of a great man. the trauma of losing a parent stays with you, and makes it easy to attempt self medication. i feel for hunter, and praise his redemption from addiction; trump sees only a target",against,0.0
Who among us has never defamed an entire country on nat'l television while declaring candidacy for president? #perspective,against,0.0
@BillPowers9 You wish. They all voted for Trump.,against,0.0
"Love #Bernie2016, but fear #Trump2016 will turn him into Dukakis or Carter and we will lose the Prez, Senate and #scotus. Vote #Hillary2016",against,0.0
Is the fact that #DonaldTrump not leading in #Iowa more exciting than the fact that #TedCruz is leading completely devastating? #scared,against,0.0
"@USER someone wrote this tweet for you.

#biden2020 #bidenharris2020 #jillbidenforflotus #trumpthreatensamerica #trumpkillsusps",against,0.0
The best way to make America Great Again is to keep #DonaldTrump out of office. His trolling of #TedCruz is despicable and infantile,against,0.0
#We the people's of America do have choice's not to Listens to crazy people's like #DonaldTrump #TedCruz #MarcoRubio and others hate talks.,against,0.0
Well written.//Opinion | The Week When President Trump Resigned,against,0.0
Voting for Trump is accepting the fear and ignorance the powerful and wealthy want you to have.,against,0.0
@thehill Diversity and Trump in the same sentence?  Don't go together.,against,0.0
It's time to stop talking about what a terrible human #DonaldTrump is &amp; start talking about what a terrible human #TedCruz is. #Decision2016,against,0.0
"#DonaldTrump going after #BillClinton is a mistake! 
It'll only remind us of what #HillaryClinton had to put up with. 
#Hillary's a saint!",against,0.0
"@80aspen @ScottAdamsSays ""Trump sells better than anyone you have ever seen""   Uh huh.",against,0.0
@USER lock her up!!!! show them once and for all criminalization is a crime!!! weaponizing the fbi (pres obama and vp biden) to achieve political goals is a crime. the only way for the democrats to understand they cannot get away with corruption is to prosecute!put real criminals away!,against,0.0
What's the matter #Donald? Are you afraid the people will find out the truth about your intentions to rid #America of it's #Democracy?,against,0.0
"RT @HuffPostPol: If you think what Newt Gingrich said to Megyn Kelly is bad, just imagine what Trump TV will be like &#10145;&#65039; @RiegerReport",against,0.0
@USER @USER @USER @USER @USER @USER @USER @USER @USER none of the #gop clowns have any class and by association none of the people in attendance do either.  all suckers and losers!,against,0.0
"""Chicken hawk piece of trash!"" Veterans unload on Trump for attacking a Dem Senator's military record  #Blumenthal",against,0.0
"@GMA #Hillary was absolutely spot on abt #DonaldTrump,an obnoxious #Liar&amp;t/Nadir of Humanity yet,U misanthropes@ABC callit,Turning t/Tables?",against,0.0
RT @mrtonymartin: Dangerous madman at Trump rally escorted off stage by Secret Service:,against,0.0
#PENNSTATE UNIVERSITYUniversity students petition to take back Trump honorary degree,against,0.0
"@PoltReal2014 @RoseHelenFritz2 @CarverBookCoach  best way to shut down trump supporter is to ask
 them to name one good thing he has done",against,0.0
so glad that shit show is over. fact checkers are busy tonight with all those lies. how pathetic! #rnc2020,against,0.0
if you’re army and a trump supporter please stfu you’re embarrassing us ✨,against,0.0
I support a leader with great intellectual capacity #HillaryClinton  not a dictator and a racist #DonaldTrump @HillaryClinton  2016,against,0.0
"IT'S TRUE: Hillary is playing the 'woman card,"" as sure as Trump is doubling down on the 'asshole card.' #Trump2016 #Hillary2016 #RNC #DNC",against,0.0
"@USER lol republicans at the beginning of the week. “ no evedrnce will be allowed.”

three days later. “well the dems aren’t showing us any evidence. “

#votebluetosaveamerica #votebluetoendthisnightmare",against,0.0
In all this talk of Trump &amp; his many lies let's not forget Mike Putz and his many falsehoods...,against,0.0
"@USER i’m a moderate and a proud descendent of the america revolution. 

trumpism is a danger to our nation. vote #biden2020. HTTP",against,0.0
you want a $15.00 an hour minimum wage in this country? better vote for biden cause you will never get that with trump or a republican senate! #votebluetosaveamerica,against,0.0
Another Advisory Council To Trump Is Falling Apart - BuzzFeed News,against,0.0
"Please, understand that Donald Trump mouth is full of shit due to his Mexican maid having access to his toothbrush.",against,0.0
"@CNN Comparing #Trump2016 statements, #Hillary Testimony and #TonyBlair interview. Last 2 look like statesmen and #Trump like ""Barney Rubble",against,0.0
This is the best....#ANALOGIES #CATS #NAZIS #DONALD ALL OF IT.,against,0.0
"Can't believe I'm gonna say this, but #TedCruz actually made me HAPPY today! He made #DonaldTrump publicly use the word ""second"". SO GOOD!",against,0.0
No Donald. They left.,against,0.0
Trump is an idiot #BigLeague,against,0.0
@MarcusC22973194 This as been a stitch up between USA WH TRUMP KUSHNER NETANYAHU. IT STINKS!  GOP collusion with USA Jewish Lobby?? GOOD/BAD - it is wrong!,against,0.0
"When @realDonaldTrump returns home; tail dragging btwn legs, he's gonna change name of #TrumpTowers to #GrumpTowers = Kick-A #Hillary2016!",against,0.0
he was getting divorced & filing bankruptcies @robin182zz #Trump #bankrupt #Election2016,against,0.0
Walmart’s C.E.O. Joins Group to Rebuke Trump Over Charlottesville - The New York Times,against,0.0
@nytimes thanks #Donald.  You've really fucked up global relations with your #Russiagate,against,0.0
President Trump's approval rating sits at 36% in a new @CBSNews poll. 58% disapprove.,against,0.0
"@USER they ought to have a sound proof booth and put trump in it so that when he's not to speak,they can easily shut him up!",against,0.0
RT @Nate_Cohn: Americans totally split on whether    --Trump *was* lying about birtherism   --Trump changed his mind   --Trump is *now* lying,against,0.0
@USER ✋for sure.  #votetrumpout  #voteblue,against,0.0
"the conflation of wh symbolism with the current administration is not a signal of, nor a nod toward fascism. it is fascism. this is what we fought against in wwii...i say this without partisan politics in mind. but if america thinks its bad now, buckle up! #rnc2020",against,0.0
@USER #kanyeconjob trump just thinks african americans are going to automatically vote for kanye 🙄 he certainly doesn't give them much credit does he?? don't fall for it he's trying to split the vote between kanye and biden.  #votetrumpout #voteblue2020 #gojoe,against,0.0
First time all year that #Cruz and #Rubio have been above #Trump in the CNN headlines #donaldtrump is starting to falter #dumptrump #GOP2016,against,0.0
Oh come on @BBCr4today. Reason for giving Lawson unchallenged airtime on climate: it's what Trump thinks too.,against,0.0
"republicans didn’t sabotage or break #ocare; o-care began broken!”
#debates2020
#debate
#debate
#presidentialdebate 

#trump2020",against,0.0
"@USER well done tonight, i am an independent voter and you won my vote. i proudly support the calmer, more collected, rational, mentally competent candidate at this debate. #sidinwithbiden #bidenharris #bidenharrislandslide2020 #nevertrump #bidenwonthedebate",against,0.0
If Donald Trump is elected president I'm moving to Nunavut to get away from these retards #Trump,against,0.0
🌜niteynight🌛 resister sisters and brothers👍🙏❤️❣️ joke of the night for all resisters ❣️#resist🔥#votebluenomatterwho #theresistance #retweet❤️🇺🇸 HTTP,against,0.0
not gonna say that all those who vote for trump are racist but i can confirm that all racists that vote are voting for him. #presidentialdebate2020,against,0.0
"#AIRFORCEONE
#PRESIDENT #Donald #Trump is REBUKED BY
#BoyScouts, The DEA Chief, Congress, The 
Courts BAN on #immigration &amp; #Obamacare!
RET",against,0.0
RT @baytato: Good morning everyone especially the person who destroyed Donald Trump's walk of fame star,against,0.0
@The_Trump_Train @realDonaldTrump It was BOOMING way before don-ald the SEX OFFENDER Came - Thought we were tired of lying cheating crooked sex offenders in white house,against,0.0
"There's no Emmy for presidential campaigns. If there were, I gotta admit, @realDonaldTrump probably would have won. #PresidentialDebate",against,0.0
"@uk_visahelp #TedCruz wd have #DonaldTrump as a trade negotiator?
Like oil deals with Arab countries?
V poor judgement",against,0.0
@USER they need to get a teacher to moderate the next debate. wallace clearly has no experience dealing with bullies. #biden2020,against,0.0
"f.d.a. ‘grossly misrepresented’ blood plasma data, scientists say HTTP",against,0.0
@USER @USER @USER whew good thing he’s not running for president. but while we’re swapping stories of people not running let’s do the super smart trump boys who’ve never worked an honest day in their life and their fraudulent charities &amp; juniors coke abuse. and ivanka’s consultation charges. 😂,against,0.0
Trump's outlandish statements is political strategy. No one can be that stupid. #GOP #Strategy,against,0.0
@CNN @ABC @NYTIMES @WASHINGTONPOST @MSNBC There maybe no way Donald Trump can continue as President of the United States with racist views.,against,0.0
"""Would You Even Care If He Was Guilty?"" Asks Fox News; But Trump Is Mad At Fox All The Same",against,0.0
"Like the rage of Achilles, #Donald Trump's tweets are sudden, explosive and freighted with…",against,0.0
"Why is ANYONE supporting #HillaryClinton or #DonaldTrump?!? One is a lying, conniving communist &amp; the other is a dangerously insane fool.",against,0.0
RT @chescaleigh: &#8220;i respect his children&#8221; #DebateNight,against,0.0
@realDonaldTrump you're not playing to win this =,against,0.0
@USER @USER @USER it means that the good people in maine need to elect @USER &amp; side step sue into retirement. #voteblue maine 🦞🇺🇸,against,0.0
@USER @USER we’re keeping our eyes on the prize. #biden2020 #flipthesenateblue,against,0.0
#DonaldTrump acts like #crybaby when criticized Give him a #hankie #media keeps him going All about #money for them #HillaryClinton isBest,against,0.0
@DeeHoer420 That's right. CNN = LOSER. Anyone who has met Trump knows he is a down to earth compassionate gentlemanman.,against,0.0
"#maga @USER we really shouldn't be surprised about the amount of disdain trump holds for our military, after all in 2017 he said this to generals then in his cabinet.

“i wouldn’t go to war with you people, you’re a bunch of dopes &amp; babies.”

@USER @USER",against,0.0
RT @elizabethforma: .@realDonaldTrump makes death threats because he's a pathetic coward who can&#8217;t handle the fact that he&#8217;s losing to a girl.,against,0.0
"every day trump proves himself to be the most openly racist illegitimate president in our lifetimes.

#trumpisaracist
#racistgop
#racistinchief

#votebluenomatterwho unless you are a racist.

trump encourages racist conspiracy theory about kamala harris HTTP",against,0.0
"no, I never said that -@realDonaldTrump #debate",against,0.0
RT @SteveCase: #ImWithHer #debate,against,0.0
@USER republicans don't care. i was a single mom in the 1980's and lived under the poverty level during reagan's trickle down economy. i will fight tooth and nail so that no one suffers this kind of policy again. #joebiden,against,0.0
"@nytopinion @JuliusKrein So, he agreed with Trump's policies,  overlooked the access Hollywood tape, unfazed by the Russia narrative, but critizing Antifa was 2much",against,0.0
"@billclinton @BarackObama @GWBLibrary In light of D Trump refusing to attend Kennedy Center, I think ALL of you should go.",against,0.0
Maybe #TedCruz ends up running as VP with #DonaldTrump ? Imagine the Trump Cruz ticket jokes. Take the heat off Carnival Cruise for a bit.,against,0.0
"@USER @USER donald trump's lessons for repulicans:
no consequences for lying.
no consequences for hate.
no consequences for immorality.
no consequences for crimes.
no consequences for collusion. 
no consequences for impeachment.
no consequences for incompetence.
sad. #votebluenomatterwho",against,0.0
"#C4News
If #Trump now condemns #racists
might it sound like self-condemnation?",against,0.0
"As President Donald Trump should be the first to speak when disaster happens not the last. It's called leadership, he should look it up.",against,0.0
"@USER @USER can't wait. it will have no affect on my vote, at all, in any way whatsoever!
#biden2020 
#votebluetoendthisnightmare 
#voteoutthegop",against,0.0
"florida’s economy can’t afford another 4 years of trump’s broken promises to florida’s workers and families.🙅‍♀️
we’re ready for a real leader like @USER. will you join us in the fight to bring home florida? HTTP",against,0.0
"@USER #fightthevotingright #dailypresidentbidenbriefing as many major media as possible to cancel out trump's showmanship to control ""breaking news"" to the reporters!! @USER #pamalaharris #dnc2020",against,0.0
@USER @USER @USER cindy you are supporting violence and destruction. you are irresponsible. biden can’t run a country and you know it. all decent citizens stand with trump.,against,0.0
#Cruz and #DonaldTrump. Two circle jerks that have no idea what the America people want. We don't like either of you!,against,0.0
"“if you were really a christian you would vote for trump!” 

oh honey, it’s because i’m a christian i can’t vote for trump. #votebluetosaveamerica #votebluetoendthisnightmare #ridenwithbiden2020 #joebiden2020",against,0.0
"The moment you opened your mouth,  that was the end of your candidate trip! @realDonaldTrump",against,0.0
Trump's America is really showing out...,against,0.0
@AngrierWHStaff Trump has brought shame to our country.,against,0.0
@meetthepress @ron_fournier @realDonaldTrump Typical Liberal Media. Trump has now evolved. He is now non Mexican Pro Life.,against,0.0
@jules_su Hey #Donald... HERE'S a #pussy! Do your thing!!!,against,0.0
This should be an easy win for #Hillary as soon as the debate conversation has any substance the Bully #DonaldTrump will crack #GOP #DNC #US,against,0.0
#ditchmitch #ditchmitch2020 is a top priority to saving our #democracy regardless of #trump. #democrat @USER will replace #mitchmcconnell in the #senate—join me in signing up to phone bank to bring her to #congress. it’s life-saving. #trumpfailure HTTP,against,0.0
"@USER same way trump paid so little in taxes,

he played and took advantage of the corrupt system put in place by those before him",against,0.0
@kylegriffin1 @JeremyDeeSelden Not too loud...#donald may not approve that either,against,0.0
good people dying due to republicans lack of empathy for other human beings. this is not the america my father and uncles fought and died for. this is not we the people. #voteblue2020 ⁦@USER⁩ ⁦@USER⁩ ⁦@USER⁩  HTTP,against,0.0
"Haha. People like #DonaldTrump &amp; #TedCruz are ""strong presidential candidates"".But then,they're only a reflection of what all Americans are.",against,0.0
"The results of yesterdays Twitter poll: 
Donald Trump is just slightly more of a cunt than Ted Cruz. #cunt #DonaldTrump #TedCruz",against,0.0
@tribelaw Trump thought that by pressuring leaders of Australia and Mexico that they would give into his bullying. Didn't turn out that way.,against,0.0
⁦@USER⁩ raises record-breaking $39.5 million for #democrats as election approaches. #votebluetoendthisnightmare #biden2020  HTTP,against,0.0
"#DonaldTrump, #TedCruz, and #MarcoRubio are three little pigs who suck so hard they'll blow their own house in and let the big bad wolf win",against,0.0
Evan Disgusting #DonaldTrump says it. Jackass #TedCruz statement about #NY was insulting.  TED CRUZ belong in some woods. What an ass!,against,0.0
"#TedCruz worried #DonaldTrump might not go away, hypes his own racist, misogynist, anti-immigration, and homophobic side: ""I'm fascist too!""",against,0.0
I really hope @realDonaldTrump doesn't combover and shoot me with the pistol he's constantly packing..,against,0.0
#trump2020 make america hate again,against,0.0
"difference between #DonaldTrump &amp;  #TedCruz &lt;&lt;&gt;has some filter to lessen talk shock or insults,both dangerous for the USA both #gopfail",against,0.0
RT @UAbros: OBAMA for the 3PEAT!!!   OBAMA for the 3PEAT!!!   OBAMA for the 3PEAT!!!   OBAMA for the 3PEAT!!!   OBAMA for the 3PEAT!!!    #debatenight,against,0.0
Shoulda been the 1st group 2 resign! Member of Trump's Evangelical Advisory Board resigns over 'conflict in values',against,0.0
"@repo4sale I don't trust #HillaryClinton or #DonaldTrump (Bankruptcies, racist, bigot, sexist and he thinks his supporters are idiots.)",against,0.0
"#DonaldTrump insulted #Hillary for a bathroom break on the #debate! ""See my women are trained to go number 1 or 2 when I order them!""",against,0.0
"@USER with ya.  (but dammit, i'll vote for him if i have to.)

#votebluetosaveamerica",against,0.0
"@USER @USER it is so sad that @USER and the #maga crowd can't do math the same way they do meth
someone please explain to them that
1.4 million jobs have coming back
subtracted from 12.9 jobs lost due to #covid
still leaves 11.5 million people unemployed

HTTP",against,0.0
#DonaldTrump going after Bill? She's already weathered that storm nice try unlike him she's tough #Hillary2016,against,0.0
"RT @KevinMKruse: Just as a reminder, @SenateGOP has been engaged in seven months of unprecedented obstruction to let Donald Trump fill a Supreme Court spot.",against,0.0
"@USER @USER @USER @USER @USER @USER he's not even a mole, he's a collaborator in plain sight. he's a #russianasset 
#votebluetosaveamerica 
#bidenharris",against,0.0
#DonaldTrump Could Be FAKE #BernieSanders~Just #Hillary Gone Hysterical~No Change JUST Muddling into Collapse #msnbc #foxnews #nyt #wsj #cnn,against,0.0
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #fbr #fbrparty #resisters

 we cant rely upon #trump or #gop to #protectourkids or #portectourteachers from #coronavirus; pawns &amp; victims of the #republicans until 01/20/21 

pls read HTTP

#shareifyoucare #strongertogether",against,0.0
@USER does bill barr not think the supreme court has better and more important matters to deal with than the hissy fits of a egotistical bigoted orange 74 year old baby complaining about twitter. #demconvention #billbarrhearing @USER @USER @USER,against,0.0
