text,labels
"@USER all of big tech can piss off.
#trump #trump2020 #maga #maga2020 #trumpwinseverytime HTTP",1.0
@USER diversity is our strength. #maga HTTP,1.0
"@USER that is a #democrat stronghold in florida. if the election looks close, a truckload of missing ballots will show up.",0.0
"Why Obama quiet &amp; NOT going after FBI re #Terrorism assessment? 

NOT want start war w FBI over #Hillary indict recommendation? - #Trump2016",1.0
"@USER @USER absolutely. the #complicitgop needs to pay a heavy price for allowing this to happen to america.
unless americans #voteblue and cause the #gop to lose the #senate @USER @USER and the rest will feel that supporting trump was worth it.

they have to feel this.",0.0
"@USER @USER dear milq, businessmen pay lots and lots of taxes, just not income taxes, if they have the good sense to keep reinvesting any extra money they make back into their businesses --- thus they build the economy, create more jobs, and better products. trump is a businessman.",0.0
@thehill @greta @realDonaldTrump Now You Know The Left Is Afraid Of A Executive Over Politicians < Hang In There Donald,1.0
"joe has already said he will bring minimum wage to $15 per hour. @USER 
#teamjoe #biden2020 #only1choicejoe #dumptrump #wevotejoe #demdebate",0.0
"@USER @USER the mess was made by americas democratic mayors and governors 
#maga2020 #makeamericagreatagain 
#trump2020landslidevictory",1.0
"Who ever next president, don't forget Obuma had something put in ground near white house. #TedCruz #donaldtrump #bencarson #MarcoRubio",0.0
RT @FalconRunner1: this is the REAL donald trump      the mainstream media doesn't want you to see &#8252;&#65039;,1.0
"#PRESIDENT #Donald #Trump WARNS
#NORTH #KOREA #KimJongUn about
#Nuclear #War #MISSLES and #Warhead
#BOMBs!
SHARE YOUR THOUGHTS?
#RETWEET!",0.0
"RT @bennydiego: If you think it couldn't happen here, think again. Let's not let history repeat itself. #VoteBlue #ImWithHer",0.0
@stephenfhayes @chucktodd Let me guess you and Chuck will be hysterical about Trump. Your routine is old and boring.,1.0
"the seven faces of donald trump –  a psychologist’s view HTTP

an old article but helpful in reading trump’s hateful face.",0.0
Maybe if he stopped recruiting from his own private swamp this adminstration wouldnt be such a mess. Butbthen again its the #Donald,0.0
"#Cruz ""Natural born"" still being debated. An AMERICAN POT""US"" BORN IN CANADA? Unheard of! Shouldn't R POT""US"" Be BORN IN The US? #TRUMP2016",1.0
Why 'Rafael Cruz' doesn't use his first name? 'Ted' isn't his first name He should not hide his first name!  #TrumpTrain #VoteTrump #TedCruz,1.0
@USER i am so happy we are nearing the end of the #4daysofbullshit #rncbullshit #rncconvention2020 #rnc2020convention #rnchaos #rnccocaineconvention #rnc2020 #4daysofrncbullshit #4daysofrncbs,0.0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER rocky 4* not 3. rocky 3 was when rocky was up against mr. t. HTTP,0.0
"ISIS BIGGEST RECRUITMENT TOOL IS THE PROMISE OF WOMEN TO RAPE AND HAVE YOUR WAY WITH, WHO'S KIDDING WHO HERE? #TRUMP #TRUMP2016 #TEDCRUZ",0.0
"Clinton's Presidential odds drop from -120 to -110. Trump&amp;Bernie picking up steam...
#freepicks #Election2016 #DonaldTrump #HillaryClinton",1.0
"@Nvenice2 @mattyglesias you have literally no idea what policy you think is good just ""TRUMP BAD"" like a mindless robot.",1.0
"RT @BamaTrader: @realDonaldTrump taking it to @ScottWapnerCNBC    DJT is on message, driving HIS points not the """"anchors'"""" planned narrative.",1.0
Remember when the national media were busy slamming @HillaryClinton for emails while giving #DonaldTrump a pass for everything? #HillaryMen,0.0
"@USER @USER @USER we all know what .@USER is. well, no: we know what .@USER is not: he is not working 4 his constituents - not calling out trump on the #goodyear issue, for example, and not making pandemic-related relief to suffering ohioans. he's next for the #bluewave. #voteblue",0.0
I eat Russian Christmas sausage shape of #hillaryclinton to crush and devour cabbage brain and toast of vodka to @realDonaldTrump #trump2016,1.0
#TedCruz is beholding to the billionaire class that is financing his campaign Isn't this the root problem with #Washington? #tcot #Trump2016,1.0
@NicholasRyan84 @Finnick_Resists Wow. No end to the greed and looting by everything trump.,0.0
"@USER if he's falling apart after 90 minutes at debate, how is he going to stay together for long days in the white house, day-in and day-out for 4 years?  joe biden's health is not up to the task of potus.

#demdebate2020 #demdebate",0.0
the last word to beau😭❤😭❤😭 #dnc2020,0.0
@USER @USER @USER rasmussen is a small red bubble... enjoy! #tre45on #votebluetosaveamerica #usveteransvstrump,0.0
@Colin_McManus7 2016 is the first election I can vote in and I am proudly voting for @realDonaldTrump #trumpforpresident,1.0
Republicans and Democrats signaled bluntly that they do not trust President Donald Trump to act in America's best...,0.0
Macy's to stop selling Trump merch. I guess he'll sue them next.,0.0
"Regardless of how u feel about the candidates, the more people involved in the process, the better. :) #Bernie2016 #Hillary2016 #Trump2016",0.0
damn. getting bloody up there... #demdebate,0.0
he was getting divorced & filing bankruptcies @robin182zz #Trump #bankrupt #Election2016,0.0
#Trump talks like Gollum because he is. #NastyHobbits,0.0
"@USER donny is doing bigly work in #la. 
you must be mistaken.

@USER #resist #voteblue 
@USER 
#flushtheturd",0.0
President Trump authorizes probe into China's trade practices amid North Korea tensions.    #USpoli,0.0
It's On: Rahm Emanuel Is Suing Trump's DOJ Over Sanctuary City Funding  via @chuckwoolery,0.0
@USER @USER wtf!  you need an assault rifle to hadley children?  you are in the wrong career!  #voteintegrity #voteblue,0.0
@USER can u even imagine some one like this trying to tell u anything? she does not even know the tax laws! amazon made billions last year and did not pay the first penny! these are tax laws the idiot biden put in place the last 47 years!,1.0
If #DonaldTrump can beat the US national media please tell me why he can't defeat #HillaryClinton. He's showing us how it's done. #Trump2016,1.0
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #voteredtosaveamerica #trump2020kag #maga
🇺🇸 ifbap 🇺🇸 please follow @USER 😊",1.0
not gonna say that all those who vote for trump are racist but i can confirm that all racists that vote are voting for him. #presidentialdebate2020,0.0
Donald Trump inhaled so much air spray & started to believe he is the title holder for the United States.,0.0
As #POTUS #DonaldTrump is Like a Madman~While #Hillary Folds Like a Cheap PantsSuit on Anything For Money #msnbc #foxnews #nyt #cnn #wapo,0.0
"As Mueller Closes In, Republicans Turn Away from Trump",0.0
#TodayShow town hall 4 #HillaryClinton held at Jr College #DonaldTrump meeting held at Country Club...just an observation #MSNBC #CNN,0.0
RT @ANNELAMOTT: I think the woman question sort of got away from Donald.,0.0
the #democrats know they are going to lose and will try to steal the #2020election. we cannot allow that to happen. #voterfraud #maga2020landslidevictory @USER @USER,1.0
@USER if they are saying biden is doing it that is projection. you can just bet that is what trump is doing.,0.0
Trump Adviser Suggests Minn. Mosque Attack Could Have Been Faked ‘By The Left’,0.0
RT @Lawrence: Please retweet if not one word you heard @realDonaldTrump say on the Access Hollywood bus surprised you. Not one word.,0.0
"On #MLKDay, #POTUS, #FLOTUS will take part in community service project Imagine #DonaldTrump #TedCruz #ChrisChristie or GOP2016 doing that?",0.0
"@USER @USER @USER my pleasure. there is so much disinformation on here from #qanons #maga #gop schills who post stuff like @USER did without even attempting to back it up with facts, research, or statistics.",0.0
"every time @USER tweets, we donate to swing state organizers working to ensure he doesn’t get reelected. @USER #defeatbytweet #votebluetosaveamerica HTTP",0.0
"The GOP currently have a choice between #TedCruz &amp; #DonaldTrump no winners here. Just like their gerrymandering, the next 10 yrs will hurt.",0.0
#HillaryClinton campaign puts your $$ at risk.  #DonaldTrump puts his $$ up.  Who gonna listen to?  One skin in game or one skinning voters?,1.0
"#Hillary a whiner, a prez candidate, not 10 year old, should b able to take heat of campaign w/out getting all prissy &amp; poor me #Trump2016",1.0
@USER @USER @USER cindy you are supporting violence and destruction. you are irresponsible. biden can’t run a country and you know it. all decent citizens stand with trump.,0.0
"@SethAbramson Don't worry, Trump is ""handling everything"". We can rest easy with him at the helm of the nuclear codes?",0.0
Trump believes in traditional marriage so strongly that he's been traditionally married 3x. He should teach a class or something.,0.0
Presidential candidates tweeting back and forth to each other like it's a rap battle or something. #DonaldTrump #TedCruz #GOPDebate,0.0
"seriously, biden says that trump will be the first president to have less jobs than when he started his term, then advocates for further lockdowns and not opening the country back up, surely anyone with any sense can see through his bs #presidentialdebate",0.0
#Donald isnt siding with #Nazis he is their leader...,0.0
steyer is hedging his bets on being nice to bernie and biden so he gets a cabinet position. secretary of bad ties. #demdebate,0.0
@USER @USER the great divider.  #biden2020 #votebluetosaveamerica,0.0
What will Donald Trump do during the debate tonight?,0.0
"#Hillary2016 Courting Women's Vote by asking HER Jag'OFF on UR Dress, Sex-A-Paid, Pervert Husband BillClinton on Campaign Trail!  #TRUMP2016",1.0
@USER @USER @USER @USER black voices for trump! we all proud boys! HTTP,0.0
"bingo, looks like the “spitter’s” son. ☎️ he was on such a mission, that he didn’t even realize he revealed the #trump2020 sign. HTTP",0.0
"The gentleman from Virginia, Senator @timkaine is raising Kaine and taking names at the #LongwoodDebate tonight. #VPDebate #ImWithHer",0.0
@USER @USER i fall in that range and love our president #maga,1.0
"@USER @USER the atlantic is  a shi# rag garbage dumster.. pelosi probably paid them for the fake news ""distraction"". sorry, not working. #maga",1.0
#TedCruz spotted #MarcoRubio &amp; #DonaldTrump at least 15 points just on his #ethanol stance. He won't have that handicap going forward.,1.0
25% of Mexico has INVADED AMERICA - & CONTINUES to OCCUPY us  yet POS #RINO phony #Jeb BLAMES #TRUMP for telling the TRUTH! -,1.0
"I don't know if #DonaldTrump believes a word he says, but he sure understands his followers. The same is mostly true for #TedCruz.",0.0
"Trust me, when the BLACK FRIDAY SALES begins and fewer people are spending, only THEN will GOP voters rebel and want Trump GONE!
#bamboozled",0.0
@nprpolitics #nprdebate everyone seems afraid of the bully #DonaldTrump but  pick on #Hillary2016 / #Potus when they can't respond live. Boo,0.0
#DonaldTrump doesn't care to be president. he's in place to diminish what's left of the #Republican party &amp; help his friend #Hillary win.,0.0
No you should be kicking your self for not building that bunker Having faith in trump is like having faith in #NorthKorea #FalloutInRealLife,0.0
"@USER you could follow me instead!
i spoke to you in wasilla, alaska, years ago and got your autograph-what a moment!
#bidenharris
#votebluetosaveamerica2020
#dumptrump",0.0
@realDonaldTrump is such an idiot. He's risking way to much for something he'll never get.,0.0
"Obama '08-Progress Moving Forward 2016 Trump/Cruz-Govt is out to get you! Build a wall, repeal everything since 1970 #donaldtrump #TedCruz",1.0
#GOPDebate #TedCruz #DonaldTrump So they ask Chris Christie a question about Ted Cruz and he rants about Hillary Clinton?,0.0
@esquire Trump thinks he is on the Apprentice and has to fire one person each week,0.0
"#DonaldTrump use to outrage me, and then he just became funny. I use to find #TedCruz annoying but dude is downright scary",0.0
"#demconvention what happened to ""i believe his accusers""?",0.0
"Illogical that #trump2016 can call people stupid, dumb, ugly, fat but when someone asks him a tough question he runs &amp; hides. #Cruz2016",0.0
"I can't do an impression of #DonaldTrump, but my impression of #TedCruz is so good three of my neighbors have already moved away -",0.0
"yes!! go #kamalaharris! #restoredemocracy #democracy #america #impeachtrump #dumptrump #nevertrump #donaldtrump #trumpisajoke  #kamalaharris2020 @ south lake tahoe, california HTTP",0.0
Mainstream media should not be giving Donald Trump airtime. Focus on real issues.,0.0
"@USER if you're voting for donald trump, that mannequin probably has you bested.",0.0
"@KBlackinOK And still is with every single step trump has tried to lie about. If innocent, speak truth and be transparent",0.0
"scott atlas is not going to help the president regain the trust of the american people in terms of the pandemic. if trump loses, elevating the voice of dr.atlas will be one of the reasons why🤷🏾‍♂️",0.0
"#Donald Trump ""seriously considering"" pardoning Joe Arpaio",0.0
"Obama could be explained as an anomaly...but Reid, Pelosi, Kerry, Biden + their supporters? Nope, we're in collapse. #Trump2016 #Cruz2016",0.0
"@FoxNews @KellyannePolls Foxconn Technology Group is not saying whether it plans to invest $30 billion in the United States, as President Donald Trump claimed",0.0
@USER were just awake to all the bullshit lies they try to spoon into our mouths. #trump2020 #firefaucinow,1.0
"#Obama already giving $3,5bn to #israel every year.Imagine how much zionists like #BernieSanders &amp; #Hillary2016 &amp; #Trump2016 will give them",0.0
"Trump's disappearing White House, in 1 remarkable photo  via @TheWeek",0.0
People wake up #HillaryClinton wants u to vote for Ted Cruz because she knows she CANT win against #Trump2016 #VoteTrump #AMERICA!!!!,1.0
All the #Trump Bots on the #TrumpTrain are in for a rude awakening when they find out #Hillary Democrat's are responsible for his poll nbrs.,0.0
"Stop attacking #Trump2016 and #Cruz2016. It's me you hate. They represent me and millions more. Go ahead and attack me directly.
#GOPDebate",1.0
Get the truth from Trump! @realDonaldTrump,1.0
I sincerely hope #Trump2016 doesn't get the repub nomination. I really don't want to vote for #Hillary2016 😱😢😡,0.0
"#autism in the time of the #coronavirus: institutional blindness #covid19 #covid-19 #wwg1wga #helpeopleonlus #monsterfunder 

please #donate today to my  

 #plz rt! click below HTTP",0.0
"aww damn, gifford got me in the feels🥺😥😢😭 #demconvention #democraticnationalconvention #biden #bidenharris2020",0.0
@USER @USER so we can go riot and set things on fire and be in some cases shoulder to shoulder to each other but we can’t go to a voting booth to vote where you are more than 6ft apart from someone else. makes absolutely no sense to me. #trump2020,1.0
So...after #DonaldTrump promised he wouldnt fire the first sleaze shot against #TedCruz...he is now basically calling him a kiss ass to him!,0.0
"@USER rt 
ifbap 🇺🇸
followed all 🇺🇸

#redfriday 🇺🇸
#trump2020 🇺🇸",1.0
#PENNSTATE UNIVERSITYUniversity students petition to take back Trump honorary degree,0.0
"#Obama &amp; His 'Twin' #Hillary2016 saying that #TRUMP2016's Rhetoric is Negative? Lol, Obama &amp; Hillary have DIVIDED US Back to The 1950's! #p2",1.0
@realDonaldTrump R U running 4 POTUS or class Prez? Like 2 kids whining at playground. Need real adults 2 run country #TedCruz #DonaldTrump,0.0
"@USER anything is better than trump. i voted for bernie, but will vote for biden if he is on the ticket. instead of division, unity needs to begin. i will not be responsible for trump having 4 more years. 

#votebluenomatterwho 
#demdebate HTTP",0.0
#trumpkills democrats attacks on freedom! #rnc2020,1.0
"Forget natural born citizen, how can someone run for president when they were citizen of US &amp; Canada until 2014? #TedCruz #DonaldTrump",1.0
"@NBC to #Trump: ""HOW DARE YOU POINT OUT THAT OBAMA CAUSES 1000 GIRLS TO BE RAPED EVERY MONTH CROSSING INTO USA!""  #ccot #tcot",0.0
"#trump2020 idk whats worst, liberals in nicaragua or the usa 
#freespeech #socialismkills",1.0
"@USER @USER your watching way to much rachel maddow.  biden is a china puppet,  putin hates president trump for building worlds strongest energy independent nation,  self sufficient,  also trying to wean europe from russian oil, 
any hope for you hater/dividers",1.0
"@potus &amp; @HillaryClinton : We have a ""Long Term Strategy"": ISIL has a long time (post Obama) before we do anything. #TedCruz #Trump2016",1.0
@HarmosRUs @NamVet6669 @realDonaldTrump Same bro. Many college students quietly voting #TRUMP2016 Not corrupt Washington witch #Hillary,1.0
Impossible to take #Cruz seriously. I've tried. He's just too weak. Plus the nasal voice&amp;the over-the-top evangelicalism is gross #Trump2016,1.0
"#hillarys town hall event from a firehouse today. Boy, bet tough questions there! ""How long is this hose?""....#Trump2016",1.0
"the state of the democratic party, 4 years after losing to donald trump. 

#demconvention HTTP",1.0
"while we’re vetting tara reade’s claim which is important to do once and for all, let’s also vet the 16+ sexual assault claims against president trump.  

fair is fair. 

we must not have a repeat of the “oh but her emails” in 2016. 

we must know all the facts. 

#2020election",0.0
@USER got ya!  #trump2020,1.0
@6abc and they all wanna vote for killary Clinton..... vote #Trump2016 put a end to this free loading country. #hillaryforprison2016,1.0
"@realDonaldTrump is the only candidate who has in no way, shape or form been brainwashed by the pc police.",1.0
"@USER @USER man, all that time we thought trump's friend @USER had his nose buried in the bible . . .

. . . he was actually balls deep in the pool boy.

#maga indeed.  
#gopconvention2020",1.0
What did @HillaryClinton say in her $225K speeches that she doesn't want the public to know about? @DRUDGE #Hillary2016 #Trump2016,1.0
@realDonaldTrump gonna be on @greta show right now! #greta #TrumpIsRight,1.0
"""@steph93065: #Trump2016 rallies are coolest thing He chats w/1000s for hour or more
So genuine &amp; THAT's an anomaly in politics. "" #Hillary",1.0
"#CCOT If trump elected POTUS, Cruz as VPOTUS would insure he's not assassinated by Global elite. #Trump2016 #Cruz2016 #JFK #politics",1.0
"I go sleep. I dream #MikeTyson take cabbage brain #HillaryClinton in ring of boxing and punch face, leave eye that is black #trump2016",1.0
@realDonaldTrump @gop sounds like #rnc would rather have #Hillary as potus than #DonaldTrump or any repub if thedonald stays in the race,1.0
"@Drudge_Report_  
Muslims help stop ISIS
Didn't in France!
#Hillary_Unacceptable_Liar 
 #trump2016🇺🇸 
Hillary owned by foreign lobbyists.",1.0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER caught up!  #trump2020 mutha fukas!,1.0
Most Americans are brain dead regarding the basis of their standard of living: PRIVATE ENTERPRISE FREE OF GOVT CONTROL. #Trump2016 #Cruz2016,1.0
@USER me and my dad at his citizenship ceremony in the ’80s. we are voting for @USER because we believe in the promise of #america. we love this country and all the opportunities she has given us. #trump2020 #americafirst #latinosfortrump HTTP,1.0
"Democrats have #HillaryClinton and #Obama
GOP has #DonaldTrump 
What does America have?
Looks like a bleak and scary future.",0.0
@gcamp4 @jimlibertarian @realPOTUS_45 It's the democrats response to the Trump Train.,1.0
"#FAKE #NEWS or REAL NEWS?
IS #PRESIDENT #DoNaLD #TRuMP
a Pathological #LIAR?
And #DISHONEST?
WATCH SECRET #VIDEO:

RT",0.0
trump is setting up just in case he loses to contest the election. #election2020 #debates #presidentialdebate2020,0.0
@USER @USER god bless america @USER @USER &amp; @USER melania trump winning winning winning #trump2020 🇺🇸 HTTP,1.0
"the reason we are “loud and proud” is because one day we may very well be silenced. 

#fightforfreedom #usa #fridaymorning #patriot #trump #womenfortrump #maga 🇺🇸",1.0
I would bet the Trump event will have a more happening after party #GOPDebate #donaldtrump #gop #trump2016 #hillary2016 #Kasich2016,1.0
"Every time #DonaldTrump says #HillaryClinton doesn't have the ""Strength and Stamina"" to be president I hear ""WOMAN""! &amp; it pisses me off!",0.0
"@Loofie68msncom2 @FaceTheNation I am praying #Trump2016 wins nomination. #Hillary2016 will beat his lying, bigoted ass. You mimic his hair?",0.0
These idiots #HillaryClinton and #BernieSanders  and whoever other guy is can't address real issues ! 2 busy attacking #DonaldTrump  #tcot,0.0
"read the #blog post and listen to the #podcast episode on the link below:
HTTP

#blacklivesmattersa #blacklivesmatter #black_lives_matter
#feesmustfall #konversations #debate HTTP",0.0
The Weimar Republic ordered gun registration &amp; vowed that list would NEVER be used for confiscation...then came Hitler. #Trump2016 #Cruz2016,1.0
"@goldengateblond Or, call Trump a 'pretty smart cookie'.",0.0
Walmart’s C.E.O. Joins Group to Rebuke Trump Over Charlottesville - The New York Times,0.0
"every day trump proves himself to be the most openly racist illegitimate president in our lifetimes.

#trumpisaracist
#racistgop
#racistinchief

#votebluenomatterwho unless you are a racist.

trump encourages racist conspiracy theory about kamala harris HTTP",0.0
@USER @USER @USER highest rate of turnover!  is it because people want to join? or because so many people need to leap from the train wreck before it completely goes off the cliff &amp; burns into an unrecognizable wreck on the trash heap of history?  we all know that answer!  the 2nd one.  #biden2020,0.0
"#DonaldTrumps rant on #HillaryClinton, calling her a liar. Is that what really want Americans want for a president?",0.0
@MediaBuzzFNC I still can't thank #hillary enough for makinmg me feel 20-30yrs younger just putting #SlickWillie back in #news #Trump2016,1.0
#TedCruz used ALL of #DonaldTrump words. Ted said exactly  what Trump says at all his rally's. They all criticize #Trump but emulate him!,1.0
"@USER the lesbian and gay community had such a struggle over many years to fight for the rights we currently have. other than the l and g, i do not welcome any other group that has corrupted our attempt to maintain a strong family standard. #trump2020",1.0
"Every time #DonaldTrump says #HillaryClinton doesn't have the ""Strength &amp; Stamina"" to be president I hear ""WOMAN"" and it pisses me off!",0.0
"HILLARY WON A ""COIN TOSS"", NOTHING MORE. Sanders proved how weak their nominees are. #trump2016 #trump @realDonaldTrump #TedCruz2016",1.0
#PresidentTrump warns #NorthKorea of ‘fire and fury’: President Donald Trump issued an…,0.0
"@USER @USER @USER why is the fringe-right #maga crowd lying to the amer. ppl by reporting these isolated events as if the entire protest and everyone protesting, for a fair +good cause, are so-called ""anarchist,"" ""antifa,"" ""it's chaos,"" etc. why the fear mongering? to distract from trump failures?",0.0
"witnessing the proud, diverse and optimistic individuals across the us nominating joe biden in the roll call vote is so inspiring! #biden2020 #bidenharris2020",0.0
@GOP it's time you recognize @realDonaldTrump . This movement is real. #MakeAmericaGreatAgain,1.0
"@FoxNews Dems and entire congress  are ""ZOMBIES"" knowing the right thing to do yet waiting for PRESIDENT TRUMP  to push them before they act",1.0
I wonder if Trump is at the Mexico soccer game in Chicago? I hear he has a lot of supporters there,0.0
@hughhewitt @realDonaldTrump The (R) Congressman better figure that out or they will be voted out. It is ridiculous that they have the nerve to 2nd guess Trump &amp; US. 🇺🇸,1.0
@realDonaldTrump Illegal Immigration is FINALLY on the agenda because of you! Thank you for speaking TRUTH!,1.0
Who released Trump vulgar tape? #betitwasGOP,0.0
@USER jobs not mobs #trump2020,1.0
"#demdebate @USER is doing it again!!!! shut up. you are boring, bland and serve the status quo. we will support progressive opponent's to you until you are replaced.",0.0
"deadass thought he said ""caskets"" instead of ""test kits"" 💀 #demdebate",0.0
COULDN'T WE JUST ELECT A GAY WOMAN FOR PRESIDENT AND STILL HAVE A FIRST LADY?  #TRUMP #HILLARY #TRUMP2016 #TEDCRUZ #realdonaldtrump,0.0
"@denial_land @ricksinger @alf27900 @ananavarro @CNN Trump wants to hang leakers for telling America the truth. But, he thinks it's perfectly fine to look Americans in the eye and lie like hell",0.0
@realDonaldTrump As a veteran I feel America's only hope this year is #DonaldTrump as our POTUS. Look at what #HillaryClinton did to Libya,1.0
i want donald trump to win the presidency so bad. he cant be bought out like all the others. and he sticks to his convictions,1.0
"QUESTION: How to tell if a Syrian refugee is a terrorist?  Obama invites him to a White House dinner.

#ParisAttack #Trump2016 #Cruz2016",1.0
"#debatenight """"I think my best feature is my temperment"""" -man who has been and continues to be SCREAMING",0.0
RT @MyDaughtersArmy: Is the moderator seriously asking a question about how to solve the national debt to a bankruptcy addict?      #debatenight,0.0
"#Donaldtrump demands an apology from #tedcruz for his comments about NY. Where's his apology for calling Iowans ""stupid""?  Such a hypocrite",0.0
"PERVERT #BillCosby Finally on 'HotSeat' for Drugging/Raping DOZEN's of WOMEN! YES, #Hillary2016 Lets Talk #BillClinton &amp; #SEXISM, #TRUMP2016",1.0
"@USER #1a comes first for a reason. these red ❄️ #snowflakes are amusing because they call everyone else a snowflake. #irony

amusing ""back the blue"" sounds like a blue wave, #democrat supporter group. 🌊🌊🌊 👌

can't expect much from rw  #nitwits

we have your back, pat 👊",0.0
@USER @USER more democrat b/s. wakeup! #trump2020,1.0
"#hillaryclinton ""deplores"" tone of #DonaldTrump campaign:Nothing really surprises me anymore.I don't know that he has any boundaries at all.",0.0
"watch: in yesterday’s #demconvention pre-show, @USER went over the 3 ways you can vote in nevada. 

how you vote is your choice. but no matter what, do it early. HTTP",0.0
"McMaster wants 5,000 more troops sent to Afghanistan. Voters won't go 4 it &amp; will hurt Trump - Several military say time to get out.",0.0
"#Feminists always bashing #Trump2016 &amp; other repubs when they r the most sexist, dishonest, close-minded people on the planet. #Hillary2016",1.0
"Looking at presidential candidates, there is only one candidate, who can stand tall, and is all heads and shoulders. #Trump",1.0
You think #Trump won #Bigtime this round???Wait till 2020...It will be #Yuge,1.0
"amazingly, these are all states hillary didn’t visit. #demconvention #dnc2020convention",0.0
"#arizona becomes epicenter for fight over #trump's #borderwall construction HTTP

@USER
 is no help to arizona wall disaster to #nativeamerican lands and special public lands.
#dumpmartha 

#votebluetosaveamerica",0.0
"The Internet can't stop having fun with Trump's ""local milk people"" comment",0.0
"As President Donald Trump should be the first to speak when disaster happens not the last. It's called leadership, he should look it up.",0.0
"RT @ShaunKing: The more Trump smells defeat over the final days of his miserable campaign, the more desperate and dangerous he will become.",0.0
"@USER i’d think all gop’d be careful about using the word ‘sleeping’ at all considering trump’s sleeping habits. stormy daniels first comes to mind, soon followed by karen mcdougal. and how about his adventures w/epstein &amp; maxwell?
#notmypresident
#bidenharristosaveamerica 
#voteblue",0.0
Any country that elects serial felon Hillary Clinton I don't want to live in. #Trump2016 #Cruz2016 #christie2016 #Huckabee Rubio not sure.,1.0
"Overheard on Silver Line: ""If forced to choose between #DonaldTrump &amp; #HillaryClinton I won't vote. So that will be another vote 4 Hillary.",0.0
#TedCruz  went in on #DonaldTrump  throughout the #GOPDebate. I haven't seen evil take on evil like this since Anakin killed Count Dooku!!,0.0
"i officially dislike pete
#demdebate",0.0
"#GOPDebate #TedCruz #DonaldTrump #JohnKasich #ChrisChristie Ted Cruz "" I like Marco he is very charming and very smooth""  Like Jack Daniels",0.0
For birthday of cabbage brain #hillaryclinton I vomit on birthday cake then feed it to rats on train. I no like her sausage legs #trump2016,1.0
@USER @USER from the #cult45 territory of sw florida (charlotte county). my vote goes to #joebidenforpresident2020 #votebluetosaveamerica #trumpisacriminalpsychopath,0.0
"Even w/ all #DonaldTrump's crap going around, #HillaryClinton never looked more presidential than in her response to him!",0.0
"@USER @USER i think its pretty accurate for her, she's lost it. that loss to trump was embarrassing for her and embarrassed the shit out of democrats. cant wait for 4 more years. #trump2020.",1.0
Trump's comments show he cannot be taken seriously. The fact he's polling high shows the party should not be taken seriously.,0.0
@realDonaldTrump Then we will attach 1st causing Western🌍in turmoi with involvement of the UN. Putin is trying 2 rule the world. Trump needs 2 not b puppet,0.0
"High stakes for #HillaryClinton &amp; #DonaldTrump - Since 1972, every candidate winning both #IowaCaucus &amp; #NewHampshire has won the nomination",0.0
remember that foreign leaders and policy makers have to talk to trump... this is how he acts. disgusting #debates2020,0.0
"@USER well done tonight, i am an independent voter and you won my vote. i proudly support the calmer, more collected, rational, mentally competent candidate at this debate. #sidinwithbiden #bidenharris #bidenharrislandslide2020 #nevertrump #bidenwonthedebate",0.0
"@USER he's despicable.
every honorable american citizen, and soldier should see it and despise it..

#trumpdeathtoll95k #resist #voteblue   #votebluetosaveamerica2020
#votebiden2020 #votebluetosaveamerica  #biden #joebidenforpresident2020 #voteblue2020",0.0
@RedEyeFNC so what I typo I still thank #hillary making me feel 20-30yrs younger putting #SlickWillie back in #News lol lol #Trump2016,1.0
@USER start by removing @USER #biden2020tosaveamerica #biden2020 #biden2020landslide #bidenforpresident,0.0
@Greta trump a joke? Ur guest is a fool. Better a joke than traitor RINOs. It's trump or no one for me. Reps betrayed us.,1.0
"""@_HankRearden: A lot of Dems don't want socialism &amp; actually like US, so they're leaving party 4 TrumpNation. #Trump2016"" #HillaryClinton",1.0
Yey!!!! Nxt year Ama be in mah HT  Texas Brownsville tah vote for either #HillaryClinton2016 or #DonaldTrump  ....aint made up my mind yet,0.0
"@USER @USER trump's performance as president is sufficient to motivate republicans, independents and non-voters to go to the polls to vote for vp joe biden and senator kamala harris.

thanks for explaining why .. 

#bidenharris2020 
#trumpisacompletefailure #trumpmeltdown #dumptrump",0.0
trump rump @FinancialReview #trump #BannonOut,0.0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER following all patriots #kag...thank you very much brian @USER 🙏🏻🇺🇸👍🏻,0.0
@kylegriffin1 @JeremyDeeSelden Not too loud...#donald may not approve that either,0.0
@Morning_Joe @JoeNBC we dont care abt the dam emails! Much like the Evang's  don't care abt Trump's  3 marriages #trumptrash #HillaryClinton,0.0
I know what #Hillary was doing in the bathroom.  Disgusting.  Now excuse me while I go poop on the lawn. #Trump2016 #Trump,1.0
Hollywood actor says woman killed in Charlottesville was 'metaphorically' shot by President Trump,0.0
@USER neither should your brusband. #trump2020,1.0
